subject_id,set_id,rep_id,frame,obj_id,x,y,z,v,range_m,azimuth_deg,elev_deg,snr,noise,label
Person_A,1,1,0,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,1,1,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,1,2,0,-0.190875515,0.580211341,0,-0.12173257,0.610801656,-18.20995667,0,315,438,good
Person_A,1,1,3,0,-0.163607582,0.633649409,0,-0.365197718,0.654430298,-14.47751293,0,336,446,good
Person_A,1,1,3,1,0.081803791,0.649297416,0,-0.365197718,0.654430283,7.180756309,0,336,446,good
Person_A,1,1,3,2,0.114525311,0.90901649,0,-0.12173257,0.916202503,7.180755655,0,415,467,good
Person_A,1,1,4,0,0.106344923,0.557113886,0,-0.365197718,0.567172923,10.80692292,0,379,449,good
Person_A,1,1,5,0,0.098164544,0.514258981,0,-0.365197718,0.523544245,10.80692261,0,464,431,good
Person_A,1,1,6,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,1,7,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,1,8,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,1,9,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,1,10,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,1,11,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,1,12,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,1,13,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,1,14,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,1,15,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,1,16,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,1,17,0,0.051809069,0.82732451,0,0.12173257,0.828945127,3.583321586,0,319,619,good
Person_A,1,1,18,0,0.081803791,0.517113805,0,0.365197718,0.523544217,8.989300162,0,501,420,good
Person_A,1,1,19,0,0.13633965,0.861856461,0,0.12173257,0.872573813,8.989298778,0,296,592,good
Person_A,1,1,19,1,0.081803791,0.517113805,0,0.365197718,0.523544217,8.989300162,0,429,442,good
Person_A,1,1,19,2,-0.163607582,0.49732399,0,0.365197718,0.52354426,-18.20995703,0,429,442,good
Person_A,1,1,20,0,0.109071724,0.865729928,0,0.12173257,0.87257375,7.180756144,0,303,556,good
Person_A,1,1,20,1,-0.159517393,0.544278741,0,0.365197718,0.567172942,-16.33482307,0,442,413,good
Person_A,1,1,21,0,-0.159517393,0.544278741,0,0.24346514,0.567172942,-16.33482307,0,366,436,good
Person_A,1,1,22,0,-0.159517393,0.544278741,0,0.12173257,0.567172942,-16.33482307,0,328,424,good
Person_A,1,1,22,1,-0.152700409,0.681152701,0,0.12173257,0.698059036,-12.6356247,0,298,433,good
Person_A,1,2,23,-1,0,0,0,0,0,0,0,0,0,good
Person_A,1,2,24,0,-0.159517393,0.544278741,0,-0.12173257,0.567172942,-16.33482307,0,303,424,good
Person_A,1,2,24,1,0.053172462,0.564674973,0,-0.12173257,0.567172933,5.379378914,0,303,424,good
Person_A,1,2,25,0,-0.159517393,0.544278741,0,-0.24346514,0.567172942,-16.33482307,0,342,423,good
Person_A,1,2,25,1,0.053172462,0.564674973,0,-0.24346514,0.567172933,5.379378914,0,342,423,good
Person_A,1,2,25,2,0.114525311,0.90901649,0,-0.12173257,0.916202503,7.180755655,0,361,538,good
Person_A,1,2,26,0,0.049082272,0.521238446,0,-0.365197718,0.523544255,5.379378758,0,292,445,good
Person_A,1,2,26,1,-0.163607582,0.49732399,0,-0.365197718,0.52354426,-18.20995703,0,292,445,good
Person_A,1,2,26,2,0.076350205,0.606010973,0,-0.365197718,0.610801648,7.180755657,0,307,442,good
Person_A,1,2,26,3,-0.152700409,0.591406107,0,-0.365197718,0.610801603,-14.47751303,0,307,442,good
Person_A,1,2,26,4,0.13633965,0.861856461,0,-0.24346514,0.872573813,8.989298778,0,324,572,good
Person_A,1,2,27,0,-0.141793236,0.549162805,0,-0.365197718,0.567172909,-14.47751314,0,431,419,good
Person_A,1,2,28,0,0.051809069,0.82732451,0,-0.24346514,0.828945127,3.583321586,0,331,613,good
Person_A,1,2,29,0,0.051809069,0.82732451,0,-0.12173257,0.828945127,3.583321586,0,418,535,good
Person_A,1,2,30,0,-0.034084912,1.09018445,0,0.12173257,1.090717157,-1.790784726,0,312,559,good
Person_A,1,2,31,0,0,0.785316408,0,-0.12173257,0.785316408,0,0,296,686,good
Person_A,1,2,32,0,0.023177741,0.741325498,0,0.12173257,0.741687738,1.790784605,0,330,622,good
Person_A,1,2,33,-1,0,0,0,0,0,0,0,0,0,good
