subject_id,set_id,rep_id,frame,obj_id,x,y,z,v,range_m,azimuth_deg,elev_deg,snr,noise,label
Person_D,3,1,0,0,-0.184058532,0.6280139088630676,0,-0.24346514,0.6544302964955059,-16.33482382,0,345,458,good
Person_D,3,1,1,0,-0.159517393,0.5442787408828735,0,-0.365197718,0.567172942,-16.33482307,0,302,427,good
Person_D,3,1,1,1,0.14315663278102875,0.9049492478370667,0,-0.12173257,0.9162024681641471,8.989299174,0,389,493,good
Person_D,3,1,2,0,-0.159517393,0.5442787408828735,0,-0.365197718,0.567172942,-16.33482307,0,340,443,good
Person_D,3,1,2,1,0.10907172411680222,0.8657299280166626,0,-0.12173257,0.8725737500438273,7.180756144,0,387,467,good
Person_D,3,1,3,0,0.098164544,0.5142589807510376,0,-0.365197718,0.5235442453943328,10.806922608455713,0,327,442,good
Person_D,3,1,3,1,0.054535862,0.870867908,0,-0.12173257,0.8725738211958901,3.583321586356074,0,429,476,good
Person_D,3,1,4,0,0.054535862,0.870867908,0,-0.12173257,0.8725738211958901,3.583321586356074,0,345,587,good
Person_D,3,1,5,-1,0,0,0,0,0,0,0,0,0,good
Person_D,3,1,6,-1,0,0,0,0,0,0,0,0,0,good
Person_D,3,1,7,-1,0,0,0,0,0,0,0,0,0,good
Person_D,3,1,8,-1,0,0,0,0,0,0,0,0,0,good
Person_D,3,1,9,0,0,0.8289451003074646,0,0.12173257023096085,0.8289451003074646,0,0,293,600,good
Person_D,3,1,10,-1,0,0,0,0,0,0,0,0,0,good
Person_D,3,1,11,0,0.025904534,0.8285402655601501,0,0.12173257023096085,0.8289451227651728,1.7907846128436347,0,395,607,good
Person_D,3,1,12,0,0.054535862,0.870867908,0,0.2434651404619217,0.8725738211958901,3.583321586356074,0,382,597,good
Person_D,3,1,13,0,0.034084912,1.0901844501495361,0,0.12173257023096085,1.0907171570120493,1.7907847261710528,0,392,532,good
Person_D,3,1,13,1,0.081803791,0.8687307834625244,0,0.2434651404619217,0.8725737988240236,5.379378837994838,0,423,499,good
Person_D,3,1,14,0,0.034084912,1.0901844501495361,0,0.12173257023096085,1.0907171570120493,1.7907847261710528,0,332,531,good
Person_D,3,1,14,1,0.14315663278102875,0.9049492478370667,0,0.2434651404619217,0.9162024681641471,8.989299174,0,377,554,good
Person_D,3,1,14,2,0.10634492337703705,0.5571138858795166,0,0.36519771814346313,0.5671729229854356,10.806922919838126,0,303,441,good
Person_D,3,1,15,0,0.14315663278102875,0.9049492478370667,0,0.12173257023096085,0.9162024681641471,8.989299174,0,375,552,good
Person_D,3,1,15,1,0.10225474089384079,0.646392286,0,0.2434651404619217,0.6544303012604261,8.989299915803494,0,331,431,good
Person_D,3,1,16,0,0.17996834218502045,0.942808211,0,0.12173257023096085,0.9598311969479602,10.806922447058655,0,317,605,good
Person_D,3,1,16,1,0.10225474089384079,0.646392286,0,0.2434651404619217,0.6544303012604261,8.989299915803494,0,363,413,good
Person_D,3,1,17,0,0.17996834218502045,0.942808211,0,0.12173257023096085,0.9598311969479602,10.806922447058655,0,337,580,good
Person_D,3,1,17,1,0.081803791,0.6492974162101746,0,0.2434651404619217,0.6544302827314648,7.180756308841686,0,353,431,good
Person_D,3,1,17,2,-0.163607582,0.6336494088172913,0,0.2434651404619217,0.6544302975333643,-14.47751293,0,353,431,good
Person_D,3,1,18,0,0.14997361600399017,0.948042095,0,0.12173257023096085,0.9598311824663105,8.989298977325161,0,325,534,good
Person_D,3,1,18,1,0.11588870733976364,0.7325779795646667,0,0.2434651404619217,0.7416877298647528,8.989299320114103,0,296,428,good
Person_D,3,1,18,2,-0.162244186,0.7237247228622437,0,0.2434651404619217,0.7416877040302494,-12.63562515,0,296,428,good
Person_D,3,1,19,0,0.065443031,0.6949846148490906,0,0.12173257023096085,0.6980590270510941,5.379378807956804,0,318,430,good
Person_D,3,1,19,1,-0.196329102,0.6698815226554871,0,0.12173257023096085,0.6980590022741615,-16.33482344,0,318,430,good
Person_D,3,1,20,-1,0,0,0,0,0,0,0,0,0,good
Person_D,3,2,21,0,0.036811706,1.1773992776870728,0,-0.12173257,1.177974601072967,1.7907846319424352,0,307,527,good
Person_D,3,2,22,0,0.036811706,1.1773992776870728,0,0.12173257023096085,1.177974601072967,1.7907846319424352,0,401,469,good
Person_D,3,2,22,1,0.073623411,1.1756715774536133,0,-0.12173257,1.177974560307721,3.5833217677815865,0,333,469,good
Person_D,3,2,23,0,-0.208599672,0.7117491364479065,0,-0.12173257,0.7416877080528171,-16.33482311,0,350,422,good
Person_D,3,2,23,1,0.092710964,0.7358704805374146,0,-0.12173257,0.7416877287935599,7.180755655936816,0,350,422,good
Person_D,3,2,24,0,-0.196329102,0.6698815226554871,0,-0.24346514,0.6980590022741615,-16.33482344,0,340,435,good
Person_D,3,2,24,1,0.065443031,0.6949846148490906,0,-0.24346514,0.6980590270510941,5.379378807956804,0,340,435,good
Person_D,3,2,25,0,0.035448309034109116,1.1337918043136597,0,-0.12173257,1.1343458194669744,1.7907847713268152,0,329,533,good
Person_D,3,2,26,0,-0.184058532,0.6280139088630676,0,-0.365197718,0.6544302964955059,-16.33482382,0,397,431,good
Person_D,3,2,26,1,0,1.1343458890914917,0,-0.12173257,1.1343458890914917,0,0,304,588,good
Person_D,3,2,27,0,-0.171787962,0.586146355,0,-0.365197718,0.6108016479155256,-16.33482269,0,403,400,good
Person_D,3,2,27,1,0.070896618,1.132128119468689,0,-0.12173257,1.1343458067737637,3.583321962942214,0,322,585,good
