subject_id,set_id,rep_id,frame,obj_id,x,y,z,v,range_m,azimuth_deg,elev_deg,snr,noise,label,,,
Person_D,2,2,30,1,0.054535862,0.870867908,0,0.2434651404619217,0.8725738211958901,3.583321586356074,0,470,491,good,,,
Person_D,2,2,31,0,0.034084912,1.0901844501495361,0,0.12173257023096085,1.0907171570120493,1.7907847261710528,0,334,521,good,,,
Person_D,2,2,31,1,0,2.181434392929077,0,0.12173257023096085,2.181434392929077,0,0,290,621,good,,,
Person_D,2,2,31,2,0.081803791,0.8687307834625244,0,0.36519771814346313,0.8725737988240236,5.379378837994838,0,347,566,good,,,
Person_D,2,2,32,0,0.070896618,1.132128119468689,0,0.12173257023096085,1.1343458067737637,3.583321962942214,0,313,564,good,,,
Person_D,2,2,32,1,0.17178796231746674,0.899953306,0,0.2434651404619217,0.9162025193568573,10.806922246612565,0,406,518,good,,,
Person_D,2,2,32,2,0.057262652,0.60811156,0,0.4869302809238434,0.6108016708356955,5.379378524415086,0,331,425,good,,,
Person_D,2,2,33,0,0.10225474089384079,0.646392286,0,0.2434651404619217,0.6544303012604261,8.989299915803494,0,371,438,good,,,
Person_D,2,2,33,1,-0.143156633,0.6385806202888489,0,0.2434651404619217,0.6544303095958296,-12.63562534,0,371,438,good,,,
Person_D,2,2,34,0,0.061352841556072235,0.6515480279922485,0,0.12173257023096085,0.6544302896012626,5.379379164864534,0,346,438,good,,,
Person_D,2,2,35,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,2,36,0,0.11588870733976364,0.7325779795646667,0,0.12173257023096085,0.7416877298647528,8.989299320114103,0,292,431,good,,,
Person_D,2,2,36,1,-0.185421929,0.7181360721588135,0,0.12173257023096085,0.7416877441363205,-14.47751162,0,292,431,good,,,
Person_D,2,2,37,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,2,38,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,2,39,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,3,40,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,3,41,0,-0.163607582,0.6336494088172913,0,-0.24346514,0.6544302975333643,-14.47751293,0,325,426,good,,,
Person_D,2,3,41,1,0.14997361600399017,0.948042095,0,-0.12173257,0.9598311824663105,8.989298977325161,0,335,547,good,,,
Person_D,2,3,42,0,-0.152700409,0.5914061069488525,0,-0.365197718,0.6108016030878608,-14.47751303,0,356,432,good,,,
Person_D,2,3,42,1,0.057262652,0.60811156,0,-0.365197718,0.6108016708356955,5.379378524415086,0,356,432,good,,,
Person_D,2,3,42,2,0.14315663278102875,0.9049492478370667,0,-0.24346514,0.9162024681641471,8.989299174,0,332,575,good,,,
Person_D,2,3,43,0,-0.12406908,0.5534365177154541,0,-0.365197718,0.5671729151614097,-12.63562558,0,319,440,good,,,
Person_D,2,3,43,1,0.088620774,0.5602066516876221,0,-0.365197718,0.5671729315286524,8.989299754,0,319,440,good,,,
Person_D,2,3,43,2,0.14315663278102875,0.9049492478370667,0,-0.24346514,0.9162024681641471,8.989299174,0,348,570,good,,,
Person_D,2,3,43,3,0.034084912,1.0901844501495361,0,-0.12173257,1.0907171570120493,1.7907847261710528,0,322,560,good,,,
Person_D,2,3,44,0,0.10634492337703705,0.5571138858795166,0,-0.365197718,0.5671729229854356,10.806922919838126,0,406,423,good,,,
Person_D,2,3,44,1,-0.141793236,0.5491628050804138,0,-0.365197718,0.5671729086423574,-14.47751314,0,406,423,good,,,
Person_D,2,3,44,2,0.034084912,1.0901844501495361,0,-0.12173257,1.0907171570120493,1.7907847261710528,0,292,593,good,,,
Person_D,2,3,45,0,0.11452530324459076,0.5108644962310791,0,-0.365197718,0.5235442470247378,12.635625018625099,0,378,439,good,,,
Person_D,2,3,45,1,0.054535862,0.870867908,0,-0.12173257,0.8725738211958901,3.583321586356074,0,408,522,good,,,
Person_D,2,3,46,0,0.1472468227148056,0.5024111270904541,0,-0.365197718,0.5235442363582143,16.334823510863522,0,340,442,good,,,
Person_D,2,3,46,1,0.054535862,0.870867908,0,-0.12173257,0.8725738211958901,3.583321586356074,0,400,564,good,,,
Person_D,2,3,47,0,0.025904534,0.8285402655601501,0,-0.12173257,0.8289451227651728,1.7907846128436347,0,305,684,good,,,
Person_D,2,3,48,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,3,49,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,3,50,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,3,51,0,0.051809069,0.8273245096206665,0,-0.12173257,0.8289451271500483,3.5833215863812433,0,319,501,good,,,
Person_D,2,3,52,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,3,53,0,0.051809069,0.8273245096206665,0,0.12173257023096085,0.8289451271500483,3.5833215863812433,0,516,496,good,,,
Person_D,2,3,54,0,0.034084912,1.0901844501495361,0,0.12173257023096085,1.0907171570120493,1.7907847261710528,0,323,595,good,,,
Person_D,2,3,54,1,0.054535862,0.870867908,0,0.2434651404619217,0.8725738211958901,3.583321586356074,0,448,506,good,,,
Person_D,2,3,55,0,0.11452531069517136,0.90901649,0,0.2434651404619217,0.9162025026434499,7.180755655076955,0,388,537,good,,,
Person_D,2,3,55,1,0.10634492337703705,0.5571138858795166,0,0.4869302809238434,0.5671729229854356,10.806922919838126,0,400,423,good,,,
Person_D,2,3,56,0,0.035448309034109116,1.1337918043136597,0,0.12173257023096085,1.1343458194669744,1.7907847713268152,0,331,577,good,,,
Person_D,2,3,56,1,0.14315663278102875,0.9049492478370667,0,0.2434651404619217,0.9162024681641471,8.989299174,0,378,558,good,,,
Person_D,2,3,57,0,0.14997361600399017,0.948042095,0,0.12173257023096085,0.9598311824663105,8.989298977325161,0,321,583,good,,,
Person_D,2,3,57,1,0.061352841556072235,0.6515480279922485,0,0.2434651404619217,0.6544302896012626,5.379379164864534,0,382,423,good,,,
Person_D,2,3,57,2,-0.163607582,0.6336494088172913,0,0.2434651404619217,0.6544302975333643,-14.47751293,0,382,423,good,,,
Person_D,2,3,58,0,-0.184058532,0.6280139088630676,0,0.12173257023096085,0.6544302964955059,-16.33482382,0,362,412,good,,,
Person_D,2,3,58,1,0.061352841556072235,0.6515480279922485,0,0.12173257023096085,0.6544302896012626,5.379379164864534,0,362,412,good,,,
Person_D,2,3,59,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,4,60,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,4,61,0,0.035448309034109116,1.1337918043136597,0,-0.12173257,1.1343458194669744,1.7907847713268152,0,375,510,good,,,
Person_D,2,4,62,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,4,63,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,4,64,0,-0.184058532,0.6280139088630676,0,-0.12173257,0.6544302964955059,-16.33482382,0,297,417,good,,,
Person_D,2,4,65,0,-0.184058532,0.6280139088630676,0,-0.12173257,0.6544302964955059,-16.33482382,0,366,422,good,,,
Person_D,2,4,66,0,-0.196329102,0.6698815226554871,0,-0.365197718,0.6980590022741615,-16.33482344,0,308,449,good,,,
Person_D,2,4,66,1,0.11452531069517136,0.90901649,0,-0.12173257,0.9162025026434499,7.180755655076955,0,373,493,good,,,
Person_D,2,4,66,2,-0.372207254,0.8371909856796265,0,-0.12173257,0.9162024812021721,-23.96948208,0,373,493,good,,,
Person_D,2,4,67,0,-0.184058532,0.6280139088630676,0,-0.365197718,0.6544302964955059,-16.33482382,0,336,430,good,,,
Person_D,2,4,68,0,-0.133612856,0.5960085988044739,0,-0.365197718,0.6108016414591577,-12.63562484,0,336,445,good,,,
Person_D,2,4,68,1,0.081803791,0.8687307834625244,0,-0.24346514,0.8725737988240236,5.379378837994838,0,292,590,good,,,
Person_D,2,4,69,0,0.098164544,0.5142589807510376,0,-0.365197718,0.5235442453943328,10.806922608455713,0,459,442,good,,,
Person_D,2,4,69,1,0.054535862,0.870867908,0,-0.12173257,0.8725738211958901,3.583321586356074,0,369,545,good,,,
Person_D,2,4,70,0,0.098164544,0.5142589807510376,0,0,0.5235442453943328,10.806922608455713,0,300,399,good,,,
Person_D,2,4,70,1,0.11452530324459076,0.5108644962310791,0,-0.24346514,0.5235442470247378,12.635625018625099,0,382,448,good,,,
Person_D,2,4,70,2,-0.163607582,0.49732398986816406,0,-0.24346514,0.5235442597655855,-18.20995703,0,382,448,good,,,
Person_D,2,4,70,3,0.054535862,0.870867908,0,-0.12173257,0.8725738211958901,3.583321586356074,0,328,600,good,,,
Person_D,2,4,71,0,0,1.0907171964645386,0,0.12173257023096085,1.0907171964645386,0,0,358,490,good,,,
Person_D,2,4,72,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,4,73,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,4,74,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,4,75,0,0,0.8289451003074646,0,0.12173257023096085,0.8289451003074646,0,0,331,645,good,,,
Person_D,2,4,76,0,0.025904534,0.8285402655601501,0,0.12173257023096085,0.8289451227651728,1.7907846128436347,0,325,681,good,,,
Person_D,2,4,77,0,0.027267931029200554,0.8721476197242737,0,0.12173257023096085,0.8725737852200979,1.7907846772124882,0,441,534,good,,,
Person_D,2,4,78,0,0.054535862,0.870867908,0,0.2434651404619217,0.8725738211958901,3.583321586356074,0,381,549,good,,,
Person_D,2,4,78,1,0.13088606297969818,0.5069195628166199,0,0.4869302809238434,0.5235442719088029,14.47751163761838,0,431,447,good,,,
Person_D,2,4,79,0,0.034084912,1.0901844501495361,0,0.12173257023096085,1.0907171570120493,1.7907847261710528,0,333,542,good,,,
Person_D,2,4,79,1,0.11452531069517136,0.90901649,0,0.2434651404619217,0.9162025026434499,7.180755655076955,0,381,501,good,,,
Person_D,2,4,79,2,0.10634492337703705,0.5571138858795166,0,0.4869302809238434,0.5671729229854356,10.806922919838126,0,370,436,good,,,
Person_D,2,4,80,0,0.070896618,1.132128119468689,0,0.12173257023096085,1.1343458067737637,3.583321962942214,0,301,568,good,,,
Person_D,2,4,80,1,0.14315663278102875,0.9049492478370667,0,0.2434651404619217,0.9162024681641471,8.989299174,0,331,575,good,,,
Person_D,2,4,80,2,-0.152700409,0.5914061069488525,0,0.36519771814346313,0.6108016030878608,-14.47751303,0,352,442,good,,,
Person_D,2,4,80,3,0.076350205,0.6060109734535217,0,0.36519771814346313,0.6108016484061424,7.180755656904158,0,352,442,good,,,
Person_D,2,4,81,0,0.10634492337703705,1.129349946975708,0,0.12173257023096085,1.1343458667717277,5.379378914,0,323,603,good,,,
Person_D,2,4,82,0,-0.174514756,0.675892711,0,0.12173257023096085,0.6980589919788679,-14.47751285,0,352,439,good,,,
Person_D,2,4,82,1,0.087257378,0.6925839781761169,0,0.12173257023096085,0.6980590353310874,7.180755656218959,0,352,439,good,,,
Person_D,2,4,83,0,0,1.1779745817184448,0,0.12173257023096085,1.1779745817184448,0,0,306,506,good,,,
Person_D,2,4,84,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,4,85,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,5,86,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,5,87,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,5,88,0,-0.184058532,0.6280139088630676,0,-0.24346514,0.6544302964955059,-16.33482382,0,364,427,good,,,
Person_D,2,5,89,0,-0.196329102,0.6698815226554871,0,-0.365197718,0.6980590022741615,-16.33482344,0,312,423,good,,,
Person_D,2,5,89,1,0.11452531069517136,0.90901649,0,-0.12173257,0.9162025026434499,7.180755655076955,0,403,479,good,,,
Person_D,2,5,89,2,0.034084912,1.0901844501495361,0,-0.12173257,1.0907171570120493,1.7907847261710528,0,364,567,good,,,
Person_D,2,5,90,0,0.14315663278102875,0.9049492478370667,0,-0.24346514,0.9162024681641471,8.989299174,0,292,593,good,,,
Person_D,2,5,90,1,0.034084912,1.0901844501495361,0,-0.12173257,1.0907171570120493,1.7907847261710528,0,315,578,good,,,
Person_D,2,5,91,0,0.076350205,0.6060109734535217,0,-0.365197718,0.6108016484061424,7.180755656904158,0,309,435,good,,,
Person_D,2,5,91,1,0.081803791,0.8687307834625244,0,-0.12173257,0.8725737988240236,5.379378837994838,0,373,476,good,,,
Person_D,2,5,92,0,0.12406907975673676,0.5534365177154541,0,-0.365197718,0.5671729151614097,12.635625580079946,0,428,427,good,,,
Person_D,2,5,92,1,0.054535862,0.870867908,0,-0.12173257,0.8725738211958901,3.583321586356074,0,357,551,good,,,
Person_D,2,5,93,0,0.4949129521846771,1.3520103693008423,0,0.12173257023096085,1.4397468072328385,20.105509268380533,0,297,547,good,,,
Person_D,2,5,93,1,-0.044992086,1.439043641090393,0,0.12173257023096085,1.4397468141046528,-1.790784566,0,297,547,good,,,
Person_D,2,5,93,2,0.11452530324459076,0.5108644962310791,0,-0.24346514,0.5235442470247378,12.635625018625099,0,463,445,good,,,
Person_D,2,5,94,0,0.13088606297969818,0.5069195628166199,0,-0.24346514,0.5235442719088029,14.47751163761838,0,441,439,good,,,
Person_D,2,5,94,1,-0.163607582,0.49732398986816406,0,-0.24346514,0.5235442597655855,-18.20995703,0,441,439,good,,,
Person_D,2,5,95,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,5,96,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,5,97,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,5,98,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,5,99,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,5,100,0,0.025904534,0.8285402655601501,0,0.12173257023096085,0.8289451227651728,1.7907846128436347,0,371,636,good,,,
Person_D,2,5,100,1,-0.068169825,1.0885847806930542,0,-0.12173257,1.0907171722160374,-3.583321782,0,425,576,good,,,
Person_D,2,5,101,0,0.054535862,0.870867908,0,0.2434651404619217,0.8725738211958901,3.583321586356074,0,382,596,good,,,
Person_D,2,5,102,0,-0.034084912,1.0901844501495361,0,0.12173257023096085,1.0907171570120493,-1.790784726,0,389,541,good,,,
Person_D,2,5,102,1,0.085893981,0.9121673107147217,0,0.2434651404619217,0.916202477,5.3793789310783655,0,406,506,good,,,
Person_D,2,5,103,0,0,1.0907171964645386,0,0.12173257023096085,1.0907171964645386,0,0,375,553,good,,,
Person_D,2,5,103,1,0.14315663278102875,0.9049492478370667,0,0.2434651404619217,0.9162024681641471,8.989299174,0,364,561,good,,,
Person_D,2,5,103,2,0.070896618,0.5627244114875793,0,0.36519771814346313,0.5671728958065198,7.180756409983112,0,305,433,good,,,
Person_D,2,5,103,3,0.19632910192012787,0.6698815226554871,0,0.36519771814346313,0.6980590022741615,16.334823443445764,0,319,431,good,,,
Person_D,2,5,103,4,-0.130886063,0.6856786608695984,0,0.36519771814346313,0.6980590143062771,-10.8069227,0,319,431,good,,,
Person_D,2,5,104,0,0.14997361600399017,0.948042095,0,0.2434651404619217,0.9598311824663105,8.989298977325161,0,296,625,good,,,
Person_D,2,5,104,1,0.081803791,0.6492974162101746,0,0.36519771814346313,0.6544302827314648,7.180756308841686,0,322,437,good,,,
Person_D,2,5,104,2,-0.163607582,0.6336494088172913,0,0.36519771814346313,0.6544302975333643,-14.47751293,0,322,437,good,,,
Person_D,2,5,105,0,0.14997361600399017,0.948042095,0,0.12173257023096085,0.9598311824663105,8.989298977325161,0,322,590,good,,,
Person_D,2,5,105,1,-0.152700409,0.6811527013778687,0,0.2434651404619217,0.6980590358935775,-12.6356247,0,322,446,good,,,
Person_D,2,5,105,2,0.087257378,0.6925839781761169,0,0.2434651404619217,0.6980590353310874,7.180755656218959,0,322,446,good,,,
Person_D,2,5,106,0,-0.196329102,0.6698815226554871,0,0.12173257023096085,0.6980590022741615,-16.33482344,0,329,433,good,,,
Person_D,2,5,106,1,0.087257378,0.6925839781761169,0,0.12173257023096085,0.6980590353310874,7.180755656218959,0,329,433,good,,,
Person_D,2,5,107,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,5,108,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,5,109,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,5,110,0,0,1.1779745817184448,0,0.12173257023096085,1.1779745817184448,0,0,294,540,good,,,
Person_D,2,5,111,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,6,112,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,6,113,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,6,114,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,6,115,0,0.17996834218502045,0.942808211,0,-0.24346514,0.9598311969479602,10.806922447058655,0,296,591,good,,,
Person_D,2,6,116,0,0.057262652,0.60811156,0,-0.365197718,0.6108016708356955,5.379378524415086,0,367,424,good,,,
Person_D,2,6,116,1,-0.152700409,0.5914061069488525,0,-0.365197718,0.6108016030878608,-14.47751303,0,367,424,good,,,
Person_D,2,6,116,2,0.14315663278102875,0.9049492478370667,0,-0.24346514,0.9162024681641471,8.989299174,0,363,551,good,,,
Person_D,2,6,116,3,0.035448309034109116,1.1337918043136597,0,-0.12173257,1.1343458194669744,1.7907847713268152,0,383,570,good,,,
Person_D,2,6,117,0,-0.141793236,0.5491628050804138,0,-0.486930281,0.5671729086423574,-14.47751314,0,338,424,good,,,
Person_D,2,6,117,1,0.088620774,0.5602066516876221,0,-0.486930281,0.5671729315286524,8.989299754,0,338,424,good,,,
Person_D,2,6,117,2,0.14315663278102875,0.9049492478370667,0,-0.24346514,0.9162024681641471,8.989299174,0,393,505,good,,,
Person_D,2,6,117,3,0,1.0907171964645386,0,-0.12173257,1.0907171964645386,0,0,349,540,good,,,
Person_D,2,6,118,0,0.098164544,0.5142589807510376,0,-0.365197718,0.5235442453943328,10.806922608455713,0,314,442,good,,,
Person_D,2,6,118,1,0.081803791,0.8687307834625244,0,-0.24346514,0.8725737988240236,5.379378837994838,0,364,535,good,,,
Person_D,2,6,118,2,0.034084912,1.0901844501495361,0,-0.12173257,1.0907171570120493,1.7907847261710528,0,326,579,good,,,
Person_D,2,6,119,0,0.13088606297969818,0.5069195628166199,0,-0.365197718,0.5235442719088029,14.47751163761838,0,454,434,good,,,
Person_D,2,6,119,1,0.054535862,0.870867908,0,-0.12173257,0.8725738211958901,3.583321586356074,0,428,513,good,,,
Person_D,2,6,120,0,0.098164544,0.5142589807510376,0,-0.24346514,0.5235442453943328,10.806922608455713,0,408,420,good,,,
Person_D,2,6,120,1,0.025904534,0.8285402655601501,0,-0.12173257,0.8289451227651728,1.7907846128436347,0,355,614,good,,,
Person_D,2,6,121,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,6,122,0,0.025904534,0.8285402655601501,0,-0.12173257,0.8289451227651728,1.7907846128436347,0,314,667,good,,,
Person_D,2,6,123,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,6,124,0,0,0.8289451003074646,0,0.12173257023096085,0.8289451003074646,0,0,294,615,good,,,
Person_D,2,6,125,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,6,126,0,-0.034084912,1.0901844501495361,0,-0.12173257,1.0907171570120493,-1.790784726,0,303,555,good,,,
Person_D,2,6,126,1,-0.647613347,0.8776450753211975,0,-0.12173257,1.0907171608165938,-36.4235758,0,303,555,good,,,
Person_D,2,6,127,0,0.054535862,0.870867908,0,0.12173257023096085,0.8725738211958901,3.583321586356074,0,445,505,good,,,
Person_D,2,6,128,0,0.054535862,0.870867908,0,0.2434651404619217,0.8725738211958901,3.583321586356074,0,367,549,good,,,
Person_D,2,6,128,1,-0.177241549,0.5387676358222961,0,0.4869302809238434,0.5671729295942652,-18.20995778,0,365,429,good,,,
Person_D,2,6,129,0,0.034084912,1.0901844501495361,0,0.12173257023096085,1.0907171570120493,1.7907847261710528,0,391,577,good,,,
Person_D,2,6,129,1,-0.141793236,0.5491628050804138,0,0.36519771814346313,0.5671729086423574,-14.47751314,0,374,437,good,,,
Person_D,2,6,129,2,0.070896618,0.5627244114875793,0,0.36519771814346313,0.5671728958065198,7.180756409983112,0,374,437,good,,,
Person_D,2,6,130,0,0.14315663278102875,0.9049492478370667,0,0.12173257023096085,0.9162024681641471,8.989299174,0,359,544,good,,,
Person_D,2,6,130,1,0.034084912,1.0901844501495361,0,0.12173257023096085,1.0907171570120493,1.7907847261710528,0,301,636,good,,,
Person_D,2,6,130,2,-0.141793236,0.5491628050804138,0,0.2434651404619217,0.5671729086423574,-14.47751314,0,310,442,good,,,
Person_D,2,6,130,3,0.053172461688518524,0.564674973,0,0.2434651404619217,0.5671729333858638,5.379378914,0,310,442,good,,,
Person_D,2,6,131,0,-0.171787962,0.586146355,0,0.12173257023096085,0.6108016479155256,-16.33482269,0,359,424,good,,,
Person_D,2,6,131,1,0.057262652,0.60811156,0,0.12173257023096085,0.6108016708356955,5.379378524415086,0,359,424,good,,,
Person_D,2,6,132,0,-0.171787962,0.586146355,0,0.12173257023096085,0.6108016479155256,-16.33482269,0,313,450,good,,,
Person_D,2,6,133,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,6,134,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,7,135,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,7,136,-1,0,0,0,0,0,0,0,0,0,good,,,
Person_D,2,7,137,0,-0.185421929,0.7181360721588135,0,-0.12173257,0.7416877441363205,-14.47751162,0,325,438,good,,,
Person_D,2,7,137,1,0.1390664428472519,0.7285335659980774,0,-0.12173257,0.741687692,10.806922935693374,0,325,438,good,,,
Person_D,2,7,138,0,-0.171787962,0.586146355,0,-0.24346514,0.6108016479155256,-16.33482269,0,344,437,good,,,
Person_D,2,7,138,1,0.11452531069517136,0.90901649,0,-0.12173257,0.9162025026434499,7.180755655076955,0,297,554,good,,,
Person_D,2,7,138,2,-0.372207254,0.8371909856796265,0,-0.12173257,0.9162024812021721,-23.96948208,0,297,554,good,,,
Person_D,2,7,139,0,-0.204509482,0.6216549873352051,0,-0.365197718,0.654430326,-18.20995734,0,325,433,good,,,
Person_D,2,7,139,1,0.14315663278102875,0.9049492478370667,0,-0.24346514,0.9162024681641471,8.989299174,0,301,573,good,,,
