subject_id,set_id,rep_id,frame,obj_id,x,y,z,v,range_m,azimuth_deg,elev_deg,snr,noise,label
Person_C,2,1,0,0,0.092710964,0.7358704805374146,0,-0.365197718,0.7416877287935599,7.180755655936816,0,340,432,good
Person_C,2,1,0,1,-0.185421929,0.7181360721588135,0,-0.365197718,0.7416877441363205,-14.47751162,0,340,432,good
Person_C,2,1,0,2,0.16360758244991302,1.0342276096343994,0,-0.24346514,1.047088434452978,8.989300162420113,0,295,583,good
Person_C,2,1,1,0,0.12270568311214447,0.6428237557411194,0,-0.486930281,0.6544303367151743,10.806922439595569,0,299,432,good
Person_C,2,1,1,1,0.12543247640132904,0.9955893754959106,0,-0.24346514,1.0034597703627721,7.180756083510792,0,412,470,good
Person_C,2,1,2,0,0.12543247640132904,0.9955893754959106,0,-0.24346514,1.0034597703627721,7.180756083510792,0,342,529,good
Person_C,2,1,2,1,0.036811706,1.1773992776870728,0,-0.12173257,1.177974601072967,1.7907846319424352,0,301,550,good
Person_C,2,1,3,-1,0,0,0,0,0,0,0,0,0,good
Person_C,2,1,4,0,0.088620774,0.5602066516876221,0,-0.365197718,0.5671729315286524,8.989299754,0,404,432,good
Person_C,2,1,4,1,0.029994724318385124,0.9593623876571655,0,-0.12173257,0.9598311697054819,1.790784677207058,0,386,567,good
Person_C,2,1,5,0,0.070896618,0.5627244114875793,0,-0.24346514,0.5671728958065198,7.180756409983112,0,445,416,good
Person_C,2,1,5,1,0.028631328,0.915755033,0,-0.12173257,0.9162025072505567,1.7907846189683125,0,344,645,good
Person_C,2,1,6,-1,0,0,0,0,0,0,0,0,0,good
Person_C,2,1,7,0,0.049082272,0.5212384462356567,0,-0.12173257,0.5235442552781645,5.379378757893409,0,483,433,good
Person_C,2,1,8,-1,0,0,0,0,0,0,0,0,0,good
Person_C,2,1,9,0,0.065443031,0.5194379687309265,0,0.12173257023096085,0.5235442614811974,7.180755657817762,0,444,432,good
Person_C,2,1,10,0,0.057262655,0.9144112467765808,0,0.12173257023096085,0.9162024557536164,3.5833218192986296,0,342,649,good
Person_C,2,1,10,1,0.065443031,0.5194379687309265,0,0.2434651404619217,0.5235442614811974,7.180755657817762,0,471,433,good
Person_C,2,1,10,2,-0.070896618,1.132128119468689,0,-0.12173257,1.1343458067737637,-3.583321963,0,294,563,good
Person_C,2,1,11,0,0.035448309034109116,1.1337918043136597,0,0.12173257023096085,1.1343458194669744,1.7907847713268152,0,299,601,good
Person_C,2,1,11,1,0.057262655,0.9144112467765808,0,0.2434651404619217,0.9162024557536164,3.5833218192986296,0,454,536,good
Person_C,2,1,11,2,-0.106344923,1.129349946975708,0,-0.12173257,1.1343458667717277,-5.379378914,0,321,536,good
Person_C,2,1,12,0,0,2.2686917781829834,0,0.12173257023096085,2.2686917781829834,0,0,296,613,good
Person_C,2,1,12,1,-0.035448309,1.1337918043136597,0,0.2434651404619217,1.1343458194669744,-1.790784771,0,343,546,good
Person_C,2,1,12,2,0.059989449,0.9579547047615051,0,0.36519771814346313,0.9598312092875737,3.583321586,0,464,481,good
Person_C,2,1,12,3,0.41992613673210144,0.8630979061126709,0,0.36519771814346313,0.959831212,25.94447856792357,0,464,481,good
Person_C,2,1,13,0,0,2.2686917781829834,0,0.12173257023096085,2.2686917781829834,0,0,302,636,good
Person_C,2,1,13,1,0.12543247640132904,0.9955893754959106,0,0.36519771814346313,1.0034597703627721,7.180756083510792,0,466,465,good
Person_C,2,1,14,0,0.19632908701896667,1.0285179615020752,0,0.2434651404619217,1.0470884907886655,10.806922608455713,0,393,492,good
Person_C,2,1,14,1,0.11588870733976364,0.7325779795646667,0,0.4869302809238434,0.7416877298647528,8.989299320114103,0,305,452,good
Person_C,2,1,15,0,0.22905060648918152,1.0217289924621582,0,0.12173257023096085,1.0470884940494756,12.635625018625099,0,336,545,good
Person_C,2,1,15,1,0.12270569056272507,0.7756708264350891,0,0.2434651404619217,0.7853164441669163,8.989299071910217,0,351,444,good
Person_C,2,1,15,2,0.039538499,1.2646139860153198,0,0.36519771814346313,1.2652319259828173,1.790784719409907,0,314,638,good
