subject_id,set_id,rep_id,frame,obj_id,x,y,z,v,range_m,azimuth_deg,elev_deg,snr,noise,label
Person_C,3,1,0,-1,0,0,0,0,0,0,0,0,0,good
Person_C,3,1,1,0,0.065443031,0.6949846148490906,0,-0.24346514,0.6980590270510941,5.379378807956804,0,323,442,good
Person_C,3,1,1,1,-0.196329102,0.6698815226554871,0,-0.24346514,0.6980590022741615,-16.33482344,0,323,442,good
Person_C,3,1,2,0,0.10907172411680222,0.6894851326942444,0,-0.486930281,0.6980590155625895,8.989299599343493,0,312,455,good
Person_C,3,1,2,1,-0.152700409,0.6811527013778687,0,-0.486930281,0.6980590358935775,-12.6356247,0,312,455,good
Person_C,3,1,2,2,0.1199788972735405,0.9523029923439026,0,-0.24346514,0.9598311961059224,7.180755654910846,0,379,518,good
Person_C,3,1,3,0,0.095437758,0.6032994985580444,0,-0.486930281,0.6108016458308158,8.989299403852012,0,359,421,good
Person_C,3,1,3,1,0.14997361600399017,0.948042095,0,-0.365197718,0.9598311824663105,8.989298977325161,0,333,576,good
Person_C,3,1,3,2,0,1.0907171964645386,0,-0.24346514,1.0907171964645386,0,0,366,522,good
Person_C,3,1,4,0,0.057262655,0.9144112467765808,0,0,0.9162024557536164,3.5833218192986296,0,293,457,good
Person_C,3,1,4,1,0.24541136622428894,0.6066731214523315,0,-0.608662844,0.6544302980186565,22.024313284111297,0,291,432,good
Person_C,3,1,4,2,0.085893981,0.9121673107147217,0,-0.365197718,0.916202477,5.3793789310783655,0,324,569,good
Person_C,3,1,4,3,0,1.0907171964645386,0,-0.12173257,1.0907171964645386,0,0,425,504,good
Person_C,3,1,5,0,0.081803791,0.5171138048171997,0,-0.486930281,0.523544217,8.989300162420113,0,360,444,good
Person_C,3,1,5,1,0.027267931029200554,0.8721476197242737,0,-0.24346514,0.8725737852200979,1.7907846772124882,0,403,563,good
Person_C,3,1,5,2,0.034084912,1.0901844501495361,0,-0.12173257,1.0907171570120493,1.7907847261710528,0,319,592,good
Person_C,3,1,6,0,0.081803791,0.5171138048171997,0,-0.365197718,0.523544217,8.989300162420113,0,449,431,good
Person_C,3,1,6,1,0.027267931029200554,0.8721476197242737,0,-0.12173257,0.8725737852200979,1.7907846772124882,0,444,563,good
Person_C,3,1,7,0,0.027267931029200554,0.8721476197242737,0,-0.12173257,0.8725737852200979,1.7907846772124882,0,329,682,good
Person_C,3,1,8,0,0.025904534,0.8285402655601501,0,-0.12173257,0.8289451227651728,1.7907846128436347,0,308,712,good
Person_C,3,1,9,0,0,0.8289451003074646,0,0.12173257023096085,0.8289451003074646,0,0,299,562,good
Person_C,3,1,9,1,0.025904534,0.8285402655601501,0,-0.12173257,0.8289451227651728,1.7907846128436347,0,321,625,good
Person_C,3,1,10,0,0.025904534,0.8285402655601501,0,0.12173257023096085,0.8289451227651728,1.7907846128436347,0,343,692,good
Person_C,3,1,11,0,0.034084912,1.0901844501495361,0,0.2434651404619217,1.0907171570120493,1.7907847261710528,0,335,615,good
Person_C,3,1,11,1,0.027267931029200554,0.8721476197242737,0,0.36519771814346313,0.8725737852200979,1.7907846772124882,0,457,528,good
Person_C,3,1,12,0,0.034084912,1.0901844501495361,0,0.36519771814346313,1.0907171570120493,1.7907847261710528,0,399,488,good
Person_C,3,1,12,1,0.085893981,0.9121673107147217,0,0.6086628437042236,0.916202477,5.3793789310783655,0,451,450,good
Person_C,3,1,12,2,0.2481381595134735,0.5100123286247253,0,-0.973860562,0.5671729203302542,25.94448057369132,0,357,431,good
Person_C,3,1,13,0,0.14997361600399017,0.948042095,0,0.6086628437042236,0.9598311824663105,8.989298977325161,0,436,463,good
Person_C,3,1,13,1,0.035448309034109116,1.1337918043136597,0,0.7303954362869263,1.1343458194669744,1.7907847713268152,0,340,573,good
Person_C,3,1,14,0,0.13088606297969818,1.038875937461853,0,0.36519771814346313,1.0470885229623947,7.180755657817762,0,296,519,good
Person_C,3,2,15,0,0.19087551534175873,1.2065989971160889,0,-0.12173257,1.2216032916616315,8.989299403852012,0,354,548,good
Person_C,3,2,16,0,0.076350205,1.2192150354385376,0,-0.365197718,1.2216033138416784,3.583321586561026,0,374,490,good
Person_C,3,2,16,1,-0.196329102,0.7603793144226074,0,-0.12173257,0.7853163808698749,-14.47751271,0,355,450,good
Person_C,3,2,16,2,0.098164551,0.7791569828987122,0,-0.12173257,0.7853164222560324,7.180755655686023,0,355,450,good
Person_C,3,2,17,0,-0.185421929,0.7181360721588135,0,-0.365197718,0.7416877441363205,-14.47751162,0,302,444,good
Person_C,3,2,17,1,0.092710964,0.7358704805374146,0,-0.365197718,0.7416877287935599,7.180755655936816,0,302,444,good
Person_C,3,2,17,2,0.18814870715141296,0.9856630563735962,0,-0.12173257,1.0034598131975625,10.806922432456961,0,336,487,good
Person_C,3,2,17,3,-0.344939321,0.9423101544380188,0,-0.12173257,1.0034597961661358,-20.1055108,0,336,487,good
Person_C,3,2,18,0,0.087257378,0.6925839781761169,0,-0.486930281,0.6980590353310874,7.180755656218959,0,367,447,good
Person_C,3,2,18,1,-0.174514756,0.675892711,0,-0.486930281,0.6980589919788679,-14.47751285,0,367,447,good
Person_C,3,2,18,2,0.1567905992269516,0.9911348223686218,0,-0.24346514,1.0034597790233677,8.989299861519905,0,407,483,good
Person_C,3,2,19,0,-0.044992086,1.439043641090393,0,0.12173257023096085,1.4397468141046528,-1.790784566,0,342,561,good
Person_C,3,2,19,1,-0.854849637,1.158491611480713,0,0.12173257023096085,1.4397467537691873,-36.42357376,0,342,561,good
